content,url,timestamp,dump,segment,image_urls
"Seems like advice that would apply to many efforts. Not an extremely high bar to jump over. Those of us that write certainly don’t want to, suck that is. Same for bus drivers, cops, teachers and cooks. One of my flight instructors told me, “Flying is not all that difficult when everything is going as it should. The test of a real pilot is surviving when it turns to crap, don’t create problems”. So training, planning, checking and paying attention all help. We all need to apply that to what we do. But perhaps it is just a tad more critical when you’re 5000 feet over rugged terrain and need to pull over to find out what all those warning lights on the panel mean.
3 thoughts on “WORDS TO FLY BY”
I’ve always had a preference to aircraft that are capable of gliding. That one last hope is reassuring. Needless to say, I am not happy being strapped into a steel tube; flanked by two jet engines and a huge supply of high octane fuel; hurtling through “semi”space at 350mph! No………. I don’t fly very often!
LikeLiked by 1 person
Neither do I. It’s a control thing. I never had any fear while flying sailplanes. I preflighted the aircraft and controlled the movement. But now I don’t know who is up front in the cockpit and commercial jets break sometimes. The odds are that it will all go well, but…
LikeLiked by 1 person
Yes it is a control thing. In my case, I know the airlines are profit driven; large enough to make effective management difficult; manned by people some of whom may not be the most responsible, and so the list goes on. There have been so many incidents which were attributed to one man’s oversight and/or carelessness that the overall airline industry does not inspire me with confidence.
LikeLiked by 1 person",https://mikefullerauthor.com/2015/04/15/words-to-fly-by/?like_comment=265&_wpnonce=225ea0ca3c,2021-06-12 18:00:57,CC-MAIN-2021-25,1623487586239.2,[]
"Collections are Things of the Past
There is a fine, fine line between hoarding and collecting. People hoard as a form of overcompensation to subconsciously convince themselves that they are prepared for whatever is to come. Maybe they’re afraid of letting go, or maybe they’re simply slothish and refuse to clean up. Contrarily, collections are a way of cherishing memories or moments or places in time. People collect things because it brings them joy and not a false sense of security. It provides an escape and gives them a glance at a past they want to past down from generation to generation. What do I collect? Spoons.
Souvenir spoons are fabulous. There are other types of collections; coins, stamps, postcards, playbills, baseball cards, thimbles, insects… the list goes on. Being a proud owner of a spoon collection myself, however, I’ll briefly cover some basics. Hopefully this will serve as an incentive for you to start your very own stock of an item of your choice. That’s the best part of this hobby; there’s literally something for everyone.
With spoons, the best time to add to your collection is during travel. Seeing that travel is pretty limited for the moment, it’s nice to look back at all of the places that I’ve been. There is some maintenance involved in this hobby of mine, however. Most spoons are sterling silver, meaning that they have to be polished annually to avoid tarnish. It can get a bit tedious if you have a large collection, but the results are well worth it.
Maybe spoons aren’t your thing; that’s perfectly reasonable. But there is so much more out there. Some collections are treasured, sentimental items. Others are just reminders of places or moments or people. Most have extremely low maintenance, and they will come to mean so much more to you than whatever you may have originally bought them for. Collections can only grow over time, be it in worth or in value. Take, for example, my spoon collection again. I inherited many of my spoons from my mother who had collected them herself as a kid. Now I’ve almost doubled our stock. She gets joy out of seeing her cherished spoons upheld, and I’m a happy conservationist so long as she funds my souvenir spoon-buying endeavors.
When I said that collections can go up in value overtime, I wasn’t kidding. Some people, such as myself, collect as a hobby and don’t plan on selling their things. However, many others decide to invest. Most spoons sell from between $7.50 and $11.00. Salem Witch Spoons, the souvenir spoons said to have started off the hobby, typically sell for at least ten times that amount in just 2020. In another ten years, the price will go up even more. So long as you keep good care of your collection, there’s going to be a market for it somewhere.
We don’t have much to hold onto at the moment. Vacation plans have been moved, so you might think there isn’t anything you could possibly start collecting now. This is where I encourage you to think again and look around your house. If you’re passionate about something, there’s a chance that you have a lot of things related to it. When compiled together, those similar objects can become quite the collection indeed. You will learn to appreciate them and the stories behind them more than before.
In the end, it doesn’t have to be a spoon. It doesn’t even have to be a thing. If you really are determined, you will find something that appeals to you enough to save forever. Start now, and your memories will outlast even the collection itself.
Hello, reader! I'm Bridget Lomax, an eighth grader at the Millburn Middle School. Some of my hobbies include singing, gardening (badly), baking (even worse),...",https://millburnpenpoint.com/4494/food-arts-culture/collections-are-things-of-the-past/,2021-06-12 18:46:38,CC-MAIN-2021-25,1623487586239.2,"[['https://millburnpenpoint.com/wp-content/uploads/2019/06/Photo-on-6-13-19-at-12.02-PM-475x317.jpg', 'Photo of Bridget Lomax']]"
"I’ve been thinking a lot about trust lately. As we engage people at the margins, it’s striking how often trust is at the heart of the dynamic: Don’t trust the Gypsies – hide your wallet. Don’t trust the white man, he’s out to rip you off. Don’t trust the American, he’s a spy. Don’t trust the Muslim, he could turn radical. Don’t trust that Christian, he’s just out to convert you. Don’t trust that disabled person, he’ll just want even more special treatment. We who are closer to the “center” (in terms of power, privilege, influence) tend not to trust those at the margins. And those on the margins trust us even less. If we don’t learn to build trust, we will never have the relational framework for the things we dream about.
We can’t build communities of faith, plant churches, foster community transformation without developing and nurturing trust. We have seen networks of gifted leaders among the marginalized in Europe, stepping up to use their gifts. But one of the biggest barriers seems to be the lack of an environment of trust. Thus, one leader will not come forward to suggest a project for funding, out of fear that another might take the idea and get the funding instead. Many issues that sound like questions of power (“I’m not going to be part of this network unless my people are in the driver’s seat.”) are often more about trust. The underlying assumption is that I can trust “my” people… those others, we’re not so sure
about them…
Trust, like water, is something that is part of everyday life, but can almost go unnoticed… until it’s missing.
As we arrived at our hotel in Cyprus, it was made clear to us (multiple times from multiple staff persons in multiple ways) that we should not drink the water. Most certainly, they were thinking that we, being Americans, would likely assume that the water was, in fact, drinkable – and thus be inclined to make the mistake of ingesting it.
Having lived in Ukraine for years has a different effect on one. Often, even in places where it is not an issue, I, through force of habit as much as anything, ask whether the water is, in fact, safe to drink. I’ve done this even though, on more than one occasion, it was clear that the very asking of such a question is interpreted as in some way being ignorant or insensitive. Had the Cypriot hotel staff not said a WORD about the tap water, there would have been no way in the world I’d ever dare to even sip it…
In America, we have learned to trust whatever mechanism it is that is behind our tap that is responsible for supplying water, a necessary element of everyday life. Despite the fact that few if any of us could explain the mechanisms involved even if our lives depended on it.
In Ukraine, however, we learned to distrust that which was behind the kitchen tap. In essence, living in Ukraine for a long time leads to the development of a ‘default assumption’ that tap water is not something that one considers as safe to drink.
The response of the hotel was to offer our group bottled water – a fairly common practice in many of the places we’ve traveled. This time, though, it was offered as “an amenity” – we didn’t even have to pay for it. Maybe because the tap water was SO not safe to drink… or maybe because they thought we’d be impressed by their sensitivity.
Having been given an allotment of plastic bottles, I stepped over to our group, which was coalescing in an atrium area. “Who wants one?” I asked. “The staff says don’t drink-a da water.” Of course, everyone responded in the affirmative and readily accepted a bottle of sustenance.
It struck me that all three processes – those behind the water from US and Ukrainian taps and from inside these plastic bottles – were equally opaque to us. For all anyone knew or could prove, these plastic bottles were filled with water from the Cypriot tap. It certainly looked and smelled the same. I mentioned to my colleagues that they might want to exercise caution since there was no way of knowing that these bottles hadn’t been filled with undrinkable tap water. After all, we don’t know these people from anyone. Can we really trust them?
However, no one was moved to steps of verification… They trusted the label on the plastic bottle, even though there was absolutely no visible physical difference between the liquid in the plastic bottle and that which came our of the tap. And they trusted the hotel staff, whom they had never met, to not be the sort of people that would tamper with another’s drinking water.
So what does this show us about trust and how we exercise it, to whom or to what it is extended?",https://millpondporch.com/2015/04/16/trust-and-drinking-water/,2021-06-12 17:20:05,CC-MAIN-2021-25,1623487586239.2,"[['https://millpondporch.files.wordpress.com/2015/04/ussr-soviet-anti-baptist-poster-1928.jpg?w=350&h=404', ""The Soviets were the best at distrust. Here's why you couldn't trust those nasty evangelicals and Baptists.""], ['https://millpondporch.files.wordpress.com/2015/04/2015-03-img_20150313_135504_801-larnaca-cyprus-conference-room-view-large.jpg?w=300&h=225', '2015-03 IMG_20150313_135504_801 larnaca cyprus conference room view (Large)'], ['https://millpondporch.files.wordpress.com/2015/04/bottled-water-vs-tap-water.jpg?w=300&h=184', 'bottled-water-vs-tap-water'], ['https://millpondporch.files.wordpress.com/2015/04/spring-water-label.jpg?w=330&h=263', ""My favorite ever water bottle label. You'd trust this guy, wouldn't you?""]]"
"Daniel H. Pink quotes: an all-you-can-eat buffet of biz and life advice.
“When the reward is the activity itself—deepening learning, delighting customers, doing one’s best—there are no shortcuts.”
“Rewards can deliver a short-term boost. Just as a jolt of caffeine can keep you cranking for a few more hours. But the effect wears off, and, worse, can reduce a person’s longer-term motivation to continue the project.”
“Why reach for something you can never fully attain? But it’s also a source of allure. Why not reach for it? The joy is in the pursuit more than the realization. In the end, mastery attracts precisely because mastery eludes.”
“What you decide not to do is probably more important than what you decide to do.”
“Start planning how to achieve those top five goals. And the other twenty? Get rid of them.”
“Persistence trumps talent..
Lack of persistence works the same way, only in the opposite direction.”
“Of course talent is important, but the world is littered with talented people who didn’t persist, who didn’t put in the hours, who gave up too early, who thought they could ride on talent alone. Meanwhile, people who might have less talent pass them.”
“Motivation 1.0 presumed that humans were biological creatures, struggling to obtain our basic needs for food, security and sex. Motivation 2.0 presumed that humans also responded to rewards and punishments. That worked fine for routine tasks but .”
“The most deeply motivated people—not to mention those who are most productive and satisfied—hitch their desires to a cause larger than themselves. Motivation.”
 have.”
“Do what you can’t and experience the beauty of the mistakes you make.”
“The most successful people, the evidence shows, often aren’t directly pursuing conventional notions of success. They’re working hard and persisting through difficulties because of their internal desire to control their lives, learn about their world, and accomplish something that endures.”
“Innovation and creativity are greatest when we are not at our best.”
“The most fulfilling jobs share a common trait: they prod us to work at our highest level but in a way that we, not someone else, control.”
“In the past, work was defined primarily by putting in time, and secondarily on getting results. We need to flip that model.”
“People can have two different mindsets. Those with a ‘fixed mindset’ believe that their talents and abilities are carved in stone. Those with a ‘growth mindset’ believe that their talents and abilities can be developed. Fixed mindsets see every encounter as a test of their worthiness. Growth mindsets see the same encounters as opportunities to improve.”
.”
“Asking, ‘Why?’ can lead to understanding. Asking, ‘Why not?’ can lead to breakthroughs.”
“Goals that people set for themselves and that are devoted to attaining mastery are usually healthy. But goals imposed by others—sales targets, quarterly returns, standardized test scores, and so on—can sometimes have dangerous side effects.”
“If we stick with a task too long, we lose sight of the goal.”
“Control leads to compliance; autonomy leads to engagement.”
“Autonomy. Mastery. Purpose. These are the building blocks of [a] new way of doing things.”
“All of us want to be part of something bigger than ourselves; something that matters.”
“Whenever I meet someone new, I always ask the same question: ‘So, what do you do?'”
“Change is inevitable, and when it happens, the wisest response is not to wail or whine but to suck it up and deal with it.”
“There’s an idea out there that salespeople have actually been obliterated by the internet, which is just not supported by the facts.”
.”
“Anytime you’re tempted to upsell someone else, stop what you’re doing and ‘upserve’ instead. Don’t try to increase what they can do for you. Elevate what you can do for them.”
.”
“Hire good people, and leave them alone.”
“This is what it means to serve: improving another’s life and, in turn, improving the world.”
.”
“Mastery of design, empathy, play, and other seemingly ‘soft’ aptitudes is now the main way for individuals and firms to stand out in a crowded marketplace.”
“Empathy is an essential part of living a life of meaning.”
“Leadership is about empathy. It is about having the ability to relate and to connect with people for the purpose of inspiring and empowering their lives.”
“Greatness and nearsightedness are incompatible. Meaningful achievement depends on lifting one’s sights and pushing toward the horizon.”
“Children who are praised for ‘being smart’ often believe that every encounter is a test of whether they really are. So to avoid looking dumb, they resist new challenges and choose the easiest path. By contrast, kids who understand that effort and hard work lead to mastery and growth are more willing to take on new, difficult tasks.”
“Living a satisfying life requires more than simply meeting the demands of those in control. Yet in our offices and our classrooms we have way too much compliance and way too little engagement. The former might get you through the day, but the latter will get you through the night.”
“I say, ‘Get.”
“Extroverts often stumble over themselves. They can talk too much and listen too little, which dulls their understanding of others’ perspectives. They can fail to strike the proper balance between asserting and holding back, which can be read as pushy and drive people away. A few of us are extroverts. A few of us are introverts. But most of us are ambiverts, sitting near the middle, not the edges, happily attuned to those around us. In some sense, we are born to sell.”
“The future belongs to a very different kind of person with a very different kind of mind—creators and empathizers, pattern recognizers, and meaning makers.”
“Human beings have an innate inner drive to be autonomous, self-determined and connected to one another. And when that drive is liberated, people achieve more and live richer lives.”
“We’re born to be players, not pawns.”
“Social breaks are effective.”
“Most powerful lunch breaks have two key ingredients—autonomy and detachment. Breaks and recess are not deviations from learning. They are part of learning.”
. Take meaningful restorative breaks.”
“Before you go to sleep each night, ask yourself the small question: was I a little better today than yesterday?”
“The secret to high performance and satisfaction is the deeply human need to direct our own lives, to learn and create new things, and to do better by ourselves and our world.”
“If you want a happy ending, that depends, of course, on where you stop your story (Orson Welles).”
“Bezos includes one more chair that remains empty. It’s there to remind those assembled who’s really the most important person in the room: the customer.”",https://millyuns.com/quotes-daniel/,2021-06-12 18:24:16,CC-MAIN-2021-25,1623487586239.2,"[['https://millyuns.com/wp-content/uploads/2020/09/Daniel-Pink-Author.jpg', 'Daniel Pink Author']]"
"Wellbeing of firefighters: the impact of individual factors, potentially traumatic event exposure, and operational and organisational factors on mental health outcomes
Citations
Altmetric
AuthorBancroft, Heather Anne
Date2019
AffiliationPsychiatry
Document TypePhD thesis
Access StatusThis item is embargoed and will be available on 2021-10-24.
Description
© 2019 Heather Anne Bancroft
Abstract
Aims: This study aimed to investigate the prevalence of the common mental health disorders associated with increased exposure to potentially traumatic events in career and volunteer firefighters, and to identify which individual, acute stressor, operational and organisational factors predict mental health outcomes. Method: Four Australian services participated in a prospective study, with 335 firefighters completing an online survey twice (12-months apart). The survey comprised demographic and fire service information, self-report measures for PTSD, depression, anxiety, alcohol use, exposure to personal trauma and life stressors, number and types of firefighter-related potentially traumatic events experienced in the previous 12-months, job satisfaction related to operational and organisational characteristics of their role, and a measure of the priority their fire service placed on their psychological wellbeing. Structured clinical interviews were conducted with a sample of survey respondents to assess for PTSD, depression, generalised anxiety disorder and alcohol use disorder. Results: From 297 clinical interviews (91 career firefighters and 206 volunteer firefighters), 24% (n = 22) of the career firefighters met diagnosis for any psychiatric disorder. Of these, 3% met criteria for PTSD, 5% for depression, 4% for generalised anxiety disorder, and almost 12% for alcohol use disorder. The primary regression analyses indicated the following findings for the career firefighters. The main variable associated with each of the four disorders was the respective level of symptoms at baseline. In addition, exposure to more potentially traumatic events in the previous 12 months contributed to, and high job satisfaction associated with the operational aspects of their role protected them against the development of PTSD and depression. Finally, the findings indicated that experiencing more recent life events in the previous 12 months and rank (being a firefighter) contributed to more symptoms of Alcohol Use Disorder. From the interviews 17% (n = 35) of the volunteer firefighters met diagnosis for any psychiatric disorder. Of these, 2% met criteria for PTSD, 4% for depression, 5% for generalised anxiety disorder, and 6% for alcohol use disorder. The primary regression analyses indicated that the only predictor of PTSD, generalised anxiety disorder and alcohol use disorder was the respective baseline level for each disorder. The main predictors of depression were baseline level of symptoms of depression and experiencing more recent life events in the previous 12 months. Conclusions: The relatively low prevalence rates for the career and volunteer firefighters in this study indicate their reasonably good mental health across the four disorders. The rates compare favourably with other firefighter studies and are comparable with the rates in the general population for most disorders. An exception to this was volunteer firefighters’ high rate of alcohol dependence and low rate of PTSD. The findings indicate the importance of fire services developing cultures that support and encourage the early identification and management of symptoms and have systems in place to monitor the types of and frequency of firefighters’ exposure to potentially traumatic events. Finally, particularly for the career firefighters, the findings highlight the protective nature of high job satisfaction associated with operational characteristics of their role and reduced mental health symptoms, and the importance for firefighters and managers to recognise and address reductions in job satisfaction.
Keywordscareer and volunteer firefighter mental health; career and volunteer firefighter PTSD; career and volunteer firefighter depression; career and volunteer firefighter anxiety; career and volunteer firefighter alcohol use; contributing factors to career and volunteer firefighter mental health]",https://minerva-access.unimelb.edu.au/handle/11343/230671,2021-06-12 17:31:50,CC-MAIN-2021-25,1623487586239.2,[]
"Original seat removed from a 1974 Honda CB250
In Very Good Condition
Seat Cover is original and with no tears. The Silver strip is showing age
Seat pan is in good condition. Some expected surface rust. A sand and a coat of paint will fix that.
Will Fit
1974 - 1976 CB250
1974 - 1976 CB360
Possibly also earlier models.
Please check photos carefully as they form part of the description.",https://minxmoto.com.au/products/1974-honda-cb250-original-seat,2021-06-12 18:41:30,CC-MAIN-2021-25,1623487586239.2,[]
"Trump Sanctions NATO ALLY Turkey, Lira Dives 2.1% to Record Low
Bloomberg reports Lira Falls to Record as U.S. Sanctions Turkey..
Lira 15-Minute Chart
Turkey's problems go back a decade.
Lira Monthly Chart
In 10 years the lira plunged 76.74% with the bulk of the decline starting January 2013. It closed 2012 at 1.7589. That's a 64.79% decline in 5.58 years.
Trump Demands Turkey Free US Minister
The US wants Turkey to release protestant minister Andrew Brunson who is charged with ""acting on behalf of two groups deemed by Turkey to be terrorists.""
Brunson has been under house arrest in Turkey since October 7, 2016.
Erdogan Accuses US of ‘Zionist Mentality’
Turkish President Recep Tayyip Erdogan Accuses US of ‘Zionist Mentality’..”
“It is not possible for us to accept that America gets up, especially with an evangelist, Zionist mentality, and uses this kind of threat-filled language,” Erdogan added.
Erdogan Demands US Return Turkish Cleric Fethullah Gülen
As part of the complicated mess, Erdogan Demands Gulen Extradition for US Pastor’s Release. are not giving him to us, then excuse us,” Erdoğan said, “but from now on, whenever you ask for another terrorist, as long as I am I office, you will not get them.”
The United States has denied repeated requests for Gülen’s extradition, citing a lack of sufficient judicial evidence of his involvement in the failed coup.
Nutshell
In a nutshell, Erdogan arrested Brunson hoping to force the US to release Gulen in exchange.
Charges of terrorism against both are ridiculous. Edrogan refuses to give the US evidence.
Death Penalty
Also note, Erdogan Ready to Approve Law on Death Penalty if Passed by Parliament.
That is against EU law.
Tensions will rise. Erdogan may flood Greece with refugees.
US Military Bases in Turkey
What's Next?
If Trump presses Turkey hard enough, Erdogan may shut down Turkish air space to the US or take over US missile bases and military bases.",https://mishtalk.com/economics/trump-sanctions-nato-ally-turkey-lira-dives-2-1-to-record-low,2021-06-12 18:10:13,CC-MAIN-2021-25,1623487586239.2,"[['https://mishtalk.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cg_faces:center%2Cq_auto:good%2Cw_768/MTcxOTA1NTgwMTU3MzgwNDkw/image-placeholder-title.png', 'Trump Sanctions NATO ALLY Turkey, Lira Dives 2.1% to Record Low']]"
"May 28, 2019
Good morning. It's overcast today with temps in the high fifties. Every now and then, the sun peeks in on us for a few minutes. According to the weather app on my phone, it should start raining soon, and rain the next four days.
So far, it's been a busy morning. I had to pay a batch of bills and have them ready for mailing before the mail carrier gets here. Now that it's done, I can rest easy till the next batch of bills is due.
Pogo and I enjoyed a lazy day yesterday. It was warm enough to sit out on the porch, and we did for a while, but the air was not good for breathing so we spent most of the day indoors. Some days my breathing is not as good as others. Yesterday was one of those days.
I did walk around the yard the other day to see what was blooming or getting ready to bloom. My roses bushes are just beginning to bud. Here are a few of the photos that I took.
I love taking photos of the raindrops on the plants and leaves. It rained the other night, so I took these photos the next morning. I just think it is amazing how all these little rain drops can sit on the leaves and not roll off. They glisten like diamonds.
Today I guess I'll work on the pink afghan. Later I'll take a photo of it to share. It really is pretty. This year, I'd like to make a couple of the great grandchildren's afghans. This should keep my hands pretty busy for the rest of the year. In between, I'm hoping to work on a couple new projects.
You say ""How is Windows 10 coming along?"" Slowly, very slowly. I'm taking my time with it, as long as I'm able to use my old laptop. However, I know that I need to learn it, so I will. Meanwhile, I'm getting my photos ready for next year's calendar while my old lap top is still working. I'll start working on my next Christmas card too. Just in case.
That's about all my news for this morning. So, till tomorrow, Y'all have a fantabulous day.
Hugs, Edna B.
Tuesday, May 28, 2019
2 comments:
Your garden is so pretty. Mine is a little farther along than yours -- but I'm farther south than you. Can't wait to see a picture of that pretty pink afghan you are making.
Oh your temps are heavenly, I have said that before:) Your blooms, greenery and that raindrops pictures are beautiful. Enjoy your day dear friend, HUGS!",https://missednasplace.blogspot.com/2019/05/making-my-to-do-project-list-for-year.html,2021-06-12 18:39:19,CC-MAIN-2021-25,1623487586239.2,[]
"!
[…] Zach wrote an interesting post today onPages vs. groups: Getting more from <b>Facebook</b>Here’s a quick excerpt […]
[…] Zach wrote an interesting post today onPages vs. <b>groups</b>: Getting more from <b>Facebook</b>Here’s a quick excerpt […]
We have over 6,000 fans at the Roots of Change fanpage, mostly through advertising on Facebook so we are believers. However, our experience is that members of a group have higher percent response rate when there is a call to action – like filling out a survey. It’s pretty clear that’s a result of the fact that a message to group members shows up in the Inbox on Facebook, while a message to Fans shows up as a “update” which in our experience has very little impact. Even when the fan message is combined with a fan page posting, the response rate from group members is higher.
So fan pages seem better for communication, but groups seem to be better for action.",https://mission-minded.com/pages-vs-groups-getting-more-from-facebook/,2021-06-12 17:40:36,CC-MAIN-2021-25,1623487586239.2,[]
"Sydney Bible Baptist College is off to a good first semester. God answered prayer with 13 full-time students and 18 part-time students. Additionally, there are another 90 students in the evening and extension school classes!
My course at college this year is New Testament Bible History Survey. Kathleen’s health situation requires me to miss some classes, but I really enjoy doing what I can. Please continue to pray for Kathleen and her struggle with Alzheimer’s and some other annoying physical symptoms that have plagued her for years and are now exacerbated. She is still a huge blessing helping me with matters of sight and hearing! We thank the Lord continually that He has allowed us to still have each other to help!
The Spanish translation of the Bible history survey books is progressing well. The Old Testament Guidebook is not quite half-done, and the New Testament Handbook is well over half-done!
Please join us in prayer for these matters:
-Where should we print and how can we effectively distribute the Spanish books? We are exploring one avenue right now and need the Lord’s firm direction.
-We need some special person who knows Spanish translation well and is also able to fit in the translation on powerpoint slides. We have the slides available in English and want to replace the text with Spanish. This will give us a library of powerpoint presentations for each of the 30 New Testament lessons. Later we’ll see if it is expedient to do the same for the Old Testament lessons.
-Pray for our translators and formatter:
Pastor and Mrs. Marvin Robertson, Maria Esther Alvarez and her son Arturo
-Please pray for the upcoming summer ministry of the Christian camps/conferences in Beit Mendere in Lebanon. The political situation is of concern and we pray that it will not affect the summer ministry of the camp. Renovation work is currently in process in preparation for the summer ministries. Also, the Aaba church will be moving into their new church building which will be a great blessing. For some time they have been bounced around because of unrest in Tripoli where they were previously meeting on Sundays.
I would like to share with you an encouraging letter from a pastor who ran the Old Testament Bible History course (with the DVD lectures) for some keen laypeople in his church in Alabama. It has always been my vision and prayer that many churches would find a real help from these courses just as this pastor did below:
“Brother Hester, Greetings in the wonderful Name of our Lord and Saviour Jesus Christ. We just wanted to let you know what a blessing the Old Testament History Bible Course was! About 15 of our church members completed the study last Thursday. Over the past months we have grown to love our time of study with you and always looked forward to ‘our beloved historical outline!’ Lord willing we will begin the New Testament History studies in August with more Christians that are hungry for the Word of God. Thank you for your service to our Lord. Let us ‘work ’till Jesus comes’ my good friend and brother!” Pastor J.C., Grace Baptist Church",https://missionaryoutpost.com/2013-newsletters-html/may-2013/,2021-06-12 18:02:36,CC-MAIN-2021-25,1623487586239.2,[]
"From our friends at Funjet Vacations. Call us to get your reservations made today! 810 877 1814
Swipe to view all sales. Book by 7/4/19!
Source
All content is property of the owner, unless otherwise specified. This content is not owned, or maintained by M & M Travel and Tours, and is used only for informational purposes. Please visit the content owners link via the source link for more information.",https://mmbudget.com/swipe-to-view-all-sales-book-by-7-4-19/,2021-06-12 18:15:09,CC-MAIN-2021-25,1623487586239.2,[]
"TransAct Insurance Company (TIC) is an automobile insurance company that provides insurance to customers in the Southeastern states. The board of directors hired a new president to improve the company’s competitive advantage and improve customer service. After assessing the situation he made some adjustments at the vice president level, which included replacing three vice presidents and hiring Jim Leon as vice president of claims (McShane ; Glinow, 2013). Jim, the new acting vice president, immediately jumped into action and visited their 50 claims centers and met with all the claims managers and directors. He uncovered some areas of concern with employee-manager relations. The morale was low and seemed to be due to the Jim and the new president discussed the situation and decided to commit to improving morale and supervisory leadership. His first change was to announce an open door policy for employees to approach him with matters they didn’t want to address with their supervisor, he also was able to overcome barriers within the company and form a flex-time program for A monument change that Jim was able to implement was the Claims Management Credo that outlined leadership styles he felt every claims manager should follow. He presented a list of the philosophies and actions of effective managers and worked with the manager’s to fine tune the list and condensed it down to 10 items. He then announced that he would conduct an annual",https://modernloveok.com/transact-insurance-company/,2021-06-12 18:00:28,CC-MAIN-2021-25,1623487586239.2,[]
"Improved stability by up to 25%
The new geometry of the completely flat StarLITE HPC base is cleverly structured. Its new anti-rocking design is based on a 360-degree continuous contact surface which improves tilt angle and may be combined with structural ribs and oval push-up. “The doubled sitting surface and the balanced stretching ratios between small and large sides enable better material distribution, while avoiding base sagging,” explains Laurent Naveau, Packaging expert at Sidel. This oval shape achieves an optimum performance level, drastically improving empty or filled container stability by up to 25%. This helps increase production uptime, with better container stability on conveyors in comparison with existing major flat PET container bases, and also improves consumer experience.
A more sustainable and cost-effective flat container
Applicable for both opaque and transparent PET resins, the StarLITE HPC base offers wide containers opportunities and is perfectly compliant with rPET up to 100%. The smart, asymmetric, structured base design improves material distribution, prevents unexpected base roll-out and contributes to lightweighting opportunities, i.e., a 0.5 g PET reduction for a 500 mL ontainer base. The enhanced base cooling engineering for mould and tooling design improves base cooling during blow moulding and may prevent post-mould base cooling according to bottle shape, format and weight.
Thanks to its design, the StarLITE HPC base is easy to blow and reduces blow moulding pressure by up to 10%, i.e., a 3 bar decrease for a 420 mL container. It also makes it possible to push the process speed limit even further and to increase production output up to 15% higher than the market average. For instance, a flat container produced at 1,600 bottles per hour per mould (b/h/m) with a standard market base can be blown up to 1,800 b/h/m with the StarLITE HPC base, with possibilities to reach up to 2,000 b/h/m according to bottle shape. With the investment in a new set of moulds equipped with the StarLITE HPC base, very fast payback in less than one year can be achieved, while drastically reducing GHG emissions.
This StarLITE HPC is compatible with all generations of Sidel blow moulding machines: SBO EvoBLOW, SBO Universal, SBO Series2 and SBO Series1.
VDMA Plastics and Rubber Machinery suspends participation in German Pavilion at Plástico Brasil 2021
The VDMA Plastics and Rubber Machinery Association has cancelled its participation...",https://modernplasticsindia.com/sidel-starlite-hpc-a-new-base-solution-to-increase-the-stability-of-flat-pet-and-rpet-containers/,2021-06-12 17:22:03,CC-MAIN-2021-25,1623487586239.2,[]
"The first post, kind of a launching place. This will be the last item on a chain so if you are here go find something interesting elsewhere. Look for things that interest me, ideas I’m wrestling with and general nonsense. I’m now going to add all my stockpiled content.
Lets Go!",https://mokturtle.net/journal/2017/10/12/the-newold-blog/,2021-06-12 17:12:10,CC-MAIN-2021-25,1623487586239.2,[]
"Restaurant Review: Jungle Juice
This little gem just opened a few weeks ago and is located on College St (smack inbetween Caplansky’s and Fancy Franks).
After reading a review on BlogTO, I then checked them out on Facebook. (PS and you should too). When I saw the photos that they were posting I knew I had to visit!!
It’s owned by a lovely Brazillian entrepreneur that only moved to Toronto five years ago. She was so passionate about cooking Brazilian food to her Canadian friends, that she opened up a small juice bar/restaurant.
I tried the “cheese bread” (pao de queijo) and was instantly in love. One could definetly tell that it was not made with white flour and had a diffrerent taste and texture to it.
I also tried the special of the day which was scrambled eggs with cassava.
Next visit, I’m going to try a “cleanser” which is ginger, apple, grapes, ice and water and a panini.(Brazilian style of course).
I also love the prices at Jungle Juice – everything is under $8.00. My type of “cheap and cheerful restaurant”.
Please welcome this great little (unique) juice bar to Toronto. They deserve a warm welcome!!
For More Info:
Jungle Juice 370 College St. Tel: 647 748 4899 Hours: Monday to Friday from 10am to 8pm. Saturdays from 10am to 4pm. Closed on Sundays",https://momwhoruns.com/restaurant-review-jungle-juice/,2021-06-12 17:31:38,CC-MAIN-2021-25,1623487586239.2,[]
